pair_id,species,split,is_outlier,image_path,audio_path,image_metadata_path,audio_metadata_path
Crow_221,Crow,train,0,data\images\Crow\211449258.jpg,data\audio\Crow\1025566_B.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Flamingo_49,Flamingo,test,1,data\images\Flamingo\306784015.jpg,data\audio\Flamingo\621812_B.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
Crow_186,Crow,train,0,data\images\Crow\159826191.jpg,data\audio\Crow\670702_A.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Robin_202,Robin,test,0,data\images\Robin\256783083.jpg,data\audio\Robin\1084221_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
blackbird_98,blackbird,train,0,data\images\blackbird\69197894.jpg,data\audio\blackbird\919813_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Flamingo_227,Flamingo,test,1,data\images\Flamingo\304655935.jpg,data\audio\Flamingo\1074248_B.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
Thrush_259,Thrush,test,0,data\images\Thrush\336562707.jpg,data\audio\Thrush\749467_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
blackbird_253,blackbird,train,0,data\images\blackbird\5520335.jpg,data\audio\blackbird\906536_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
blackbird_103,blackbird,train,0,data\images\blackbird\195104143.jpg,data\audio\blackbird\876462_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Mallard_47,Mallard,train,0,data\images\Mallard\212195522.jpg,data\audio\Mallard\718647_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Mallard_45,Mallard,train,0,data\images\Mallard\150481334.jpg,data\audio\Mallard\775075_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Mallard_250,Mallard,test,0,data\images\Mallard\79557732.jpg,data\audio\Mallard\111714_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
blue_tit_86,blue_tit,train,0,data\images\blue_tit\154412864.jpg,data\audio\blue_tit\298728_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
blue_tit_127,blue_tit,train,0,data\images\blue_tit\333140310.jpg,data\audio\blue_tit\401228_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
Mallard_298,Mallard,train,0,data\images\Mallard\197887061.jpg,data\audio\Mallard\934976_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Robin_103,Robin,train,0,data\images\Robin\327009227.jpg,data\audio\Robin\1019206_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
Robin_201,Robin,train,0,data\images\Robin\258381802.jpg,data\audio\Robin\794944_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
blackbird_403,blackbird,train,0,data\images\blackbird\53826579.jpg,data\audio\blackbird\1091339_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
sparrow_56,sparrow,train,0,data\images\sparrow\224044146.jpg,data\audio\sparrow\344319_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
Robin_257,Robin,train,0,data\images\Robin\242638923.jpg,data\audio\Robin\858696_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
starling_265,starling,test,1,data\images\starling\284407482.jpg,data\audio\starling\990167_A.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
Mallard_284,Mallard,test,0,data\images\Mallard\200029741.jpg,data\audio\Mallard\541821_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Robin_58,Robin,test,0,data\images\Robin\197966337.jpg,data\audio\Robin\994676_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
Flamingo_245,Flamingo,test,1,data\images\Flamingo\184846113.jpg,data\audio\Flamingo\628388_B.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
blackbird_452,blackbird,test,0,data\images\blackbird\153664584.jpg,data\audio\blackbird\980641_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Thrush_3,Thrush,train,0,data\images\Thrush\25115768.jpg,data\audio\Thrush\984942_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
sparrow_229,sparrow,train,0,data\images\sparrow\12600089.jpg,data\audio\sparrow\281740_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
Flamingo_32,Flamingo,test,1,data\images\Flamingo\233511485.jpg,data\audio\Flamingo\1056320_A.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
Robin_51,Robin,train,0,data\images\Robin\45904171.jpg,data\audio\Robin\843129_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
Great_Tit_81,Great_Tit,test,0,data\images\Great_Tit\18142019.jpg,data\audio\Great_Tit\1075607_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
Toucan_27,Toucan,test,1,data\images\Toucan\201599579.jpg,data\audio\Toucan\588_B.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
blue_tit_123,blue_tit,train,0,data\images\blue_tit\204318669.jpg,data\audio\blue_tit\253688_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
Thrush_95,Thrush,train,0,data\images\Thrush\156635776.jpg,data\audio\Thrush\797737_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
Flamingo_168,Flamingo,test,1,data\images\Flamingo\191248248.jpg,data\audio\Flamingo\560579_B.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
Crow_89,Crow,test,0,data\images\Crow\249936928.jpg,data\audio\Crow\838953_A.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
blackbird_262,blackbird,train,0,data\images\blackbird\2896019.jpg,data\audio\blackbird\1071945_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Mallard_236,Mallard,train,0,data\images\Mallard\117452001.jpg,data\audio\Mallard\716850_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Mallard_40,Mallard,train,0,data\images\Mallard\34831685.jpg,data\audio\Mallard\717931_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Robin_200,Robin,train,0,data\images\Robin\180420041.jpg,data\audio\Robin\1079296_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
Crow_271,Crow,train,0,data\images\Crow\195486790.jpg,data\audio\Crow\1006239_A.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Thrush_222,Thrush,train,0,data\images\Thrush\116136266.jpg,data\audio\Thrush\841357_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
Crow_104,Crow,train,0,data\images\Crow\323665402.jpg,data\audio\Crow\871785_B.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
blue_tit_140,blue_tit,train,0,data\images\blue_tit\151529366.jpg,data\audio\blue_tit\409281_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
Toucan_104,Toucan,test,1,data\images\Toucan\264667401.jpg,data\audio\Toucan\313139_B.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
Thrush_87,Thrush,test,0,data\images\Thrush\171592441.jpg,data\audio\Thrush\783808_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
starling_0,starling,test,1,data\images\starling\128228677.jpg,data\audio\starling\647758_A.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
Flamingo_230,Flamingo,test,1,data\images\Flamingo\44595169.jpg,data\audio\Flamingo\44519_A.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
Crow_261,Crow,test,0,data\images\Crow\267779372.jpg,data\audio\Crow\1036835_B.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Flamingo_64,Flamingo,test,1,data\images\Flamingo\31017127.jpg,data\audio\Flamingo\1073892_B.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
blackbird_488,blackbird,train,0,data\images\blackbird\263672861.jpg,data\audio\blackbird\980457_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Crow_145,Crow,test,0,data\images\Crow\344171917.jpg,data\audio\Crow\959384_B.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Crow_36,Crow,train,0,data\images\Crow\162166776.jpg,data\audio\Crow\154868_A.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
starling_313,starling,test,1,data\images\starling\83022683.jpg,data\audio\starling\558390_A.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
blackbird_146,blackbird,train,0,data\images\blackbird\173938495.jpg,data\audio\blackbird\770779_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Mallard_136,Mallard,train,0,data\images\Mallard\194811487.jpg,data\audio\Mallard\1092958_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Crow_288,Crow,train,0,data\images\Crow\120858658.jpg,data\audio\Crow\596513_A.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
sparrow_271,sparrow,train,0,data\images\sparrow\284375165.jpg,data\audio\sparrow\537083_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
Thrush_152,Thrush,train,0,data\images\Thrush\72998817.jpg,data\audio\Thrush\996183_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
Toucan_46,Toucan,test,1,data\images\Toucan\134661459.jpg,data\audio\Toucan\486476_B.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
Flamingo_90,Flamingo,test,1,data\images\Flamingo\35011511.jpg,data\audio\Flamingo\1073954_B.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
starling_213,starling,test,1,data\images\starling\264899666.jpg,data\audio\starling\390879_A.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
blue_tit_159,blue_tit,train,0,data\images\blue_tit\150844465.jpg,data\audio\blue_tit\623137_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
Crow_96,Crow,train,0,data\images\Crow\170665663.jpg,data\audio\Crow\1092092_B.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Thrush_213,Thrush,train,0,data\images\Thrush\176252921.jpg,data\audio\Thrush\925183_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
blackbird_186,blackbird,train,0,data\images\blackbird\202792819.jpg,data\audio\blackbird\704732_B.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
sparrow_49,sparrow,train,0,data\images\sparrow\273892209.jpg,data\audio\sparrow\245732_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
blue_tit_108,blue_tit,train,0,data\images\blue_tit\195930528.jpg,data\audio\blue_tit\962199_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
Robin_193,Robin,train,0,data\images\Robin\4493369.jpg,data\audio\Robin\803700_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
starling_201,starling,test,1,data\images\starling\348953480.jpg,data\audio\starling\1092225_A.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
Crow_232,Crow,train,0,data\images\Crow\20312688.jpg,data\audio\Crow\877772_B.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Flamingo_117,Flamingo,test,1,data\images\Flamingo\133793027.jpg,data\audio\Flamingo\894860_A.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
blackbird_197,blackbird,train,0,data\images\blackbird\341661182.jpg,data\audio\blackbird\528112_B.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Flamingo_19,Flamingo,test,1,data\images\Flamingo\234910279.jpg,data\audio\Flamingo\1073812_B.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
Thrush_29,Thrush,train,0,data\images\Thrush\127638005.jpg,data\audio\Thrush\857697_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
blackbird_293,blackbird,train,0,data\images\blackbird\159628339.jpg,data\audio\blackbird\1082201_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
blue_tit_266,blue_tit,train,0,data\images\blue_tit\343964022.jpg,data\audio\blue_tit\1101071_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
blackbird_400,blackbird,train,0,data\images\blackbird\198055458.jpg,data\audio\blackbird\1067953_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
blackbird_122,blackbird,train,0,data\images\blackbird\72250440.jpg,data\audio\blackbird\639286_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
blackbird_202,blackbird,train,0,data\images\blackbird\72250603.jpg,data\audio\blackbird\834099_B.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Great_Tit_36,Great_Tit,test,0,data\images\Great_Tit\65823864.jpg,data\audio\Great_Tit\793539_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
Robin_296,Robin,train,0,data\images\Robin\194882884.jpg,data\audio\Robin\986067_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
Mallard_41,Mallard,train,0,data\images\Mallard\61548810.jpg,data\audio\Mallard\635430_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Crow_35,Crow,test,0,data\images\Crow\206928969.jpg,data\audio\Crow\881570_A.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Mallard_297,Mallard,train,0,data\images\Mallard\10200123.jpg,data\audio\Mallard\394594_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Toucan_37,Toucan,test,1,data\images\Toucan\5844981.jpg,data\audio\Toucan\141355_B.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
Crow_9,Crow,train,0,data\images\Crow\148836945.jpg,data\audio\Crow\1030056_B.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Toucan_22,Toucan,test,1,data\images\Toucan\153868040.jpg,data\audio\Toucan\824786_A.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
sparrow_55,sparrow,train,0,data\images\sparrow\147025264.jpg,data\audio\sparrow\882124_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
Mallard_263,Mallard,train,0,data\images\Mallard\83525481.jpg,data\audio\Mallard\717935_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Thrush_134,Thrush,train,0,data\images\Thrush\206405062.jpg,data\audio\Thrush\796655_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
Crow_61,Crow,train,0,data\images\Crow\146120375.jpg,data\audio\Crow\890303_B.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Great_Tit_55,Great_Tit,test,0,data\images\Great_Tit\283566118.jpg,data\audio\Great_Tit\741377_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
Mallard_191,Mallard,train,0,data\images\Mallard\70562287.jpg,data\audio\Mallard\1049111_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Robin_269,Robin,train,0,data\images\Robin\156001855.jpg,data\audio\Robin\808189_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
blue_tit_141,blue_tit,train,0,data\images\blue_tit\197159115.jpg,data\audio\blue_tit\791327_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
blackbird_1,blackbird,train,0,data\images\blackbird\112243522.jpg,data\audio\blackbird\1093712_A.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
Robin_162,Robin,train,0,data\images\Robin\68240219.jpg,data\audio\Robin\858697_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
blue_tit_198,blue_tit,train,0,data\images\blue_tit\341668068.jpg,data\audio\blue_tit\530815_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
Flamingo_87,Flamingo,test,1,data\images\Flamingo\237612009.jpg,data\audio\Flamingo\977623_B.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
Mallard_238,Mallard,train,0,data\images\Mallard\203875903.jpg,data\audio\Mallard\591751_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
sparrow_193,sparrow,train,0,data\images\sparrow\199184475.jpg,data\audio\sparrow\893164_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
Flamingo_257,Flamingo,test,1,data\images\Flamingo\61555111.jpg,data\audio\Flamingo\718509_B.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
Thrush_191,Thrush,train,0,data\images\Thrush\171807054.jpg,data\audio\Thrush\720545_A.mp3,data\metadata\inaturalist\Thrush_clean.csv,data\metadata\xeno_canto\Thrush_clean.csv
Mallard_122,Mallard,train,0,data\images\Mallard\91869089.jpg,data\audio\Mallard\954556_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Crow_155,Crow,train,0,data\images\Crow\308261135.jpg,data\audio\Crow\1078561_B.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
sparrow_38,sparrow,test,0,data\images\sparrow\150141539.jpg,data\audio\sparrow\775840_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
Toucan_6,Toucan,test,1,data\images\Toucan\222396937.jpg,data\audio\Toucan\72698_B.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
Mallard_233,Mallard,train,0,data\images\Mallard\80516272.jpg,data\audio\Mallard\698288_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Robin_0,Robin,test,0,data\images\Robin\36964565.jpg,data\audio\Robin\858679_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
blue_tit_163,blue_tit,train,0,data\images\blue_tit\301255925.jpg,data\audio\blue_tit\253689_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
blue_tit_183,blue_tit,train,0,data\images\blue_tit\243110053.jpg,data\audio\blue_tit\708645_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
sparrow_159,sparrow,test,0,data\images\sparrow\155888415.jpg,data\audio\sparrow\926987_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
blackbird_317,blackbird,test,0,data\images\blackbird\346365811.jpg,data\audio\blackbird\510514_B.mp3,data\metadata\inaturalist\blackbird_clean.csv,data\metadata\xeno_canto\blackbird_clean.csv
blue_tit_148,blue_tit,train,0,data\images\blue_tit\225775885.jpg,data\audio\blue_tit\185872_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
Mallard_36,Mallard,train,0,data\images\Mallard\101696849.jpg,data\audio\Mallard\996675_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Mallard_81,Mallard,train,0,data\images\Mallard\29143292.jpg,data\audio\Mallard\1086199_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
blue_tit_209,blue_tit,train,0,data\images\blue_tit\255707366.jpg,data\audio\blue_tit\991723_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
sparrow_184,sparrow,train,0,data\images\sparrow\200505166.jpg,data\audio\sparrow\344306_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
Crow_70,Crow,train,0,data\images\Crow\248345888.jpg,data\audio\Crow\1064706_B.mp3,data\metadata\inaturalist\Crow_clean.csv,data\metadata\xeno_canto\Crow_clean.csv
Great_Tit_173,Great_Tit,test,0,data\images\Great_Tit\255221471.jpg,data\audio\Great_Tit\974023_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
starling_77,starling,test,1,data\images\starling\280380057.jpg,data\audio\starling\395979_A.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
starling_82,starling,test,1,data\images\starling\140602372.jpg,data\audio\starling\1071978_B.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
sparrow_208,sparrow,train,0,data\images\sparrow\3758618.jpg,data\audio\sparrow\468309_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
Mallard_2,Mallard,train,0,data\images\Mallard\141696173.jpg,data\audio\Mallard\288687_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Mallard_10,Mallard,test,0,data\images\Mallard\207123188.jpg,data\audio\Mallard\462593_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Robin_239,Robin,train,0,data\images\Robin\253102889.jpg,data\audio\Robin\1003729_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
Mallard_98,Mallard,test,0,data\images\Mallard\17873734.jpg,data\audio\Mallard\303991_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Robin_40,Robin,test,0,data\images\Robin\322405331.jpg,data\audio\Robin\864278_A.mp3,data\metadata\inaturalist\Robin_clean.csv,data\metadata\xeno_canto\Robin_clean.csv
Mallard_131,Mallard,train,0,data\images\Mallard\207912132.jpg,data\audio\Mallard\946815_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Mallard_265,Mallard,train,0,data\images\Mallard\138121103.jpg,data\audio\Mallard\870822_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
sparrow_256,sparrow,train,0,data\images\sparrow\216133895.jpg,data\audio\sparrow\926983_A.mp3,data\metadata\inaturalist\sparrow_clean.csv,data\metadata\xeno_canto\sparrow_clean.csv
Toucan_33,Toucan,test,1,data\images\Toucan\346598068.jpg,data\audio\Toucan\117678_A.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
Toucan_56,Toucan,test,1,data\images\Toucan\240794014.jpg,data\audio\Toucan\11000_A.mp3,data\metadata\inaturalist\Toucan_clean.csv,data\metadata\xeno_canto\Toucan_clean.csv
Mallard_245,Mallard,train,0,data\images\Mallard\37064364.jpg,data\audio\Mallard\946811_A.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
Great_Tit_252,Great_Tit,test,0,data\images\Great_Tit\199312082.jpg,data\audio\Great_Tit\1101435_A.mp3,data\metadata\inaturalist\Great_Tit_clean.csv,data\metadata\xeno_canto\Great_Tit_clean.csv
blue_tit_295,blue_tit,train,0,data\images\blue_tit\328974371.jpg,data\audio\blue_tit\864575_A.mp3,data\metadata\inaturalist\blue_tit_clean.csv,data\metadata\xeno_canto\blue_tit_clean.csv
starling_95,starling,test,1,data\images\starling\68519280.jpg,data\audio\starling\804847_A.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
Flamingo_148,Flamingo,test,1,data\images\Flamingo\200737591.jpg,data\audio\Flamingo\267542_A.mp3,data\metadata\inaturalist\Flamingo_clean.csv,data\metadata\xeno_canto\Flamingo_clean.csv
Mallard_199,Mallard,train,0,data\images\Mallard\162466490.jpg,data\audio\Mallard\1101527_B.mp3,data\metadata\inaturalist\Mallard_clean.csv,data\metadata\xeno_canto\Mallard_clean.csv
starling_6,starling,test,1,data\images\starling\345917565.jpg,data\audio\starling\717654_A.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
starling_131,starling,test,1,data\images\starling\339751019.jpg,data\audio\starling\647989_B.mp3,data\metadata\inaturalist\starling_clean.csv,data\metadata\xeno_canto\starling_clean.csv
